id,text,domain,product,intent,operation,entities
EXP2_00497,My webhook endpoint isn't receiving events. What should I check?,razorpay,developer,WEBHOOK_INTEGRATION,,{}
EXP2_00498,My webhook endpoint isn't receiving events. What should I check? for my online store,razorpay,developer,WEBHOOK_INTEGRATION,,{}
EXP2_00499,Which webhook event tells my server that a payment was captured? today,razorpay,payments,WEBHOOK_INTEGRATION,,{}
EXP2_00500,Which webhook event tells my server that a payment was captured? while I'm testing the integration,razorpay,payments,WEBHOOK_INTEGRATION,,{}
EXP2_00501,Which webhook event tells my server that a payment was captured? from the dashboard,razorpay,payments,WEBHOOK_INTEGRATION,,{}
EXP2_00502,Which webhook event tells my server that a payment was captured?,razorpay,payments,WEBHOOK_INTEGRATION,,{}
EXP2_00503,Which webhook event tells my server that a payment was captured? for my online store,razorpay,payments,WEBHOOK_INTEGRATION,,{}
EXP2_00504,Which webhook event tells my server that a payment was captured? from my backend,razorpay,payments,WEBHOOK_INTEGRATION,,{}
EXP2_00505,How are Razorpay transaction charges calculated?,razorpay,cross_cutting,FEES_PRICING,,{}
EXP2_00506,What's the process to are Razorpay transaction charges calculated? for my online store,razorpay,cross_cutting,FEES_PRICING,,{}
EXP2_00507,I need to know how to are Razorpay transaction charges calculated? from my backend,razorpay,cross_cutting,FEES_PRICING,,{}
EXP2_00508,Can you explain how are Razorpay transaction charges calculated? for a customer,razorpay,cross_cutting,FEES_PRICING,,{}
EXP2_00509,What's the best way to are Razorpay transaction charges calculated? today,razorpay,cross_cutting,FEES_PRICING,,{}
EXP2_00510,Could you tell me how are Razorpay transaction charges calculated? while I'm testing the integration,razorpay,cross_cutting,FEES_PRICING,,{}
EXP2_00511,Where can I find the current Razorpay pricing? for my online store,razorpay,cross_cutting,FEES_PRICING,,{}
EXP2_00512,Where can I find the current Razorpay pricing? from my backend,razorpay,cross_cutting,FEES_PRICING,,{}
EXP2_00513,Where can I find the current Razorpay pricing? for a customer,razorpay,cross_cutting,FEES_PRICING,,{}
EXP2_00514,Where can I find the current Razorpay pricing? today,razorpay,cross_cutting,FEES_PRICING,,{}
EXP2_00515,Where can I find the current Razorpay pricing? while I'm testing the integration,razorpay,cross_cutting,FEES_PRICING,,{}
EXP2_00516,Where can I find the current Razorpay pricing? from the dashboard,razorpay,cross_cutting,FEES_PRICING,,{}
EXP2_00517,Are Payment Link transactions charged differently? from my backend,razorpay,cross_cutting,FEES_PRICING,,{}
EXP2_00518,Are Payment Link transactions charged differently? for a customer,razorpay,cross_cutting,FEES_PRICING,,{}
EXP2_00519,Are Payment Link transactions charged differently? today,razorpay,cross_cutting,FEES_PRICING,,{}
EXP2_00520,Are Payment Link transactions charged differently? while I'm testing the integration,razorpay,cross_cutting,FEES_PRICING,,{}
EXP2_00521,Are Payment Link transactions charged differently? from the dashboard,razorpay,cross_cutting,FEES_PRICING,,{}
EXP2_00522,Are Payment Link transactions charged differently?,razorpay,cross_cutting,FEES_PRICING,,{}
EXP2_00523,What fees apply when accepting international payments? for a customer,razorpay,cross_cutting,FEES_PRICING,,{}
EXP2_00524,What fees apply when accepting international payments? today,razorpay,cross_cutting,FEES_PRICING,,{}
EXP2_00525,What fees apply when accepting international payments? while I'm testing the integration,razorpay,cross_cutting,FEES_PRICING,,{}
EXP2_00526,What fees apply when accepting international payments? from the dashboard,razorpay,cross_cutting,FEES_PRICING,,{}
EXP2_00527,What fees apply when accepting international payments?,razorpay,cross_cutting,FEES_PRICING,,{}
EXP2_00528,What fees apply when accepting international payments? for my online store,razorpay,cross_cutting,FEES_PRICING,,{}
EXP2_00529,Are there charges associated with RazorpayX payouts? today,razorpay,cross_cutting,FEES_PRICING,,{}
EXP2_00530,Are there charges associated with RazorpayX payouts? while I'm testing the integration,razorpay,cross_cutting,FEES_PRICING,,{}
EXP2_00531,Are there charges associated with RazorpayX payouts? from the dashboard,razorpay,cross_cutting,FEES_PRICING,,{}
EXP2_00532,Are there charges associated with RazorpayX payouts?,razorpay,cross_cutting,FEES_PRICING,,{}
EXP2_00533,Are there charges associated with RazorpayX payouts? for my online store,razorpay,cross_cutting,FEES_PRICING,,{}
EXP2_00534,Are there charges associated with RazorpayX payouts? from my backend,razorpay,cross_cutting,FEES_PRICING,,{}
EXP2_00535,Can my Indian business accept payments from customers overseas?,razorpay,cross_cutting,INTERNATIONAL_PAYMENTS,,{}
EXP2_00536,Can my Indian business accept payments from customers overseas? for my online store,razorpay,cross_cutting,INTERNATIONAL_PAYMENTS,,{}
EXP2_00537,Can my Indian business accept payments from customers overseas? from my backend,razorpay,cross_cutting,INTERNATIONAL_PAYMENTS,,{}
EXP2_00538,Can my Indian business accept payments from customers overseas? for a customer,razorpay,cross_cutting,INTERNATIONAL_PAYMENTS,,{}
EXP2_00539,Can my Indian business accept payments from customers overseas? today,razorpay,cross_cutting,INTERNATIONAL_PAYMENTS,,{}
EXP2_00540,Can my Indian business accept payments from customers overseas? while I'm testing the integration,razorpay,cross_cutting,INTERNATIONAL_PAYMENTS,,{}
EXP2_00541,Which currencies can I accept from international customers? for my online store,razorpay,cross_cutting,INTERNATIONAL_PAYMENTS,,{}
EXP2_00542,Which currencies can I accept from international customers? from my backend,razorpay,cross_cutting,INTERNATIONAL_PAYMENTS,,{}
EXP2_00543,Which currencies can I accept from international customers? for a customer,razorpay,cross_cutting,INTERNATIONAL_PAYMENTS,,{}
EXP2_00544,Which currencies can I accept from international customers? today,razorpay,cross_cutting,INTERNATIONAL_PAYMENTS,,{}
EXP2_00545,Which currencies can I accept from international customers? while I'm testing the integration,razorpay,cross_cutting,INTERNATIONAL_PAYMENTS,,{}
EXP2_00546,Which currencies can I accept from international customers? from the dashboard,razorpay,cross_cutting,INTERNATIONAL_PAYMENTS,,{}
EXP2_00547,How do I enable international card payments? from my backend,razorpay,cross_cutting,INTERNATIONAL_PAYMENTS,,{}
EXP2_00548,What's the process to do I enable international card payments? for a customer,razorpay,cross_cutting,INTERNATIONAL_PAYMENTS,,{}
EXP2_00549,I need to know how to do I enable international card payments? today,razorpay,cross_cutting,INTERNATIONAL_PAYMENTS,,{}
EXP2_00550,Can you explain how do I enable international card payments? while I'm testing the integration,razorpay,cross_cutting,INTERNATIONAL_PAYMENTS,,{}
EXP2_00551,What's the best way to do I enable international card payments? from the dashboard,razorpay,cross_cutting,INTERNATIONAL_PAYMENTS,,{}
EXP2_00552,Could you tell me how do I enable international card payments?,razorpay,cross_cutting,INTERNATIONAL_PAYMENTS,,{}
EXP2_00553,Is my business eligible to accept international payments? for a customer,razorpay,cross_cutting,INTERNATIONAL_PAYMENTS,,{}
EXP2_00554,Is my business eligible to accept international payments? today,razorpay,cross_cutting,INTERNATIONAL_PAYMENTS,,{}
EXP2_00555,Is my business eligible to accept international payments? while I'm testing the integration,razorpay,cross_cutting,INTERNATIONAL_PAYMENTS,,{}
EXP2_00556,Is my business eligible to accept international payments? from the dashboard,razorpay,cross_cutting,INTERNATIONAL_PAYMENTS,,{}
EXP2_00557,Is my business eligible to accept international payments?,razorpay,cross_cutting,INTERNATIONAL_PAYMENTS,,{}
EXP2_00558,Is my business eligible to accept international payments? for my online store,razorpay,cross_cutting,INTERNATIONAL_PAYMENTS,,{}
EXP2_00559,Can a customer pay me in USD? today,razorpay,cross_cutting,INTERNATIONAL_PAYMENTS,,{}
EXP2_00560,Can a customer pay me in USD? while I'm testing the integration,razorpay,cross_cutting,INTERNATIONAL_PAYMENTS,,{}
EXP2_00561,Can a customer pay me in USD? from the dashboard,razorpay,cross_cutting,INTERNATIONAL_PAYMENTS,,{}
EXP2_00562,Can a customer pay me in USD?,razorpay,cross_cutting,INTERNATIONAL_PAYMENTS,,{}
EXP2_00563,Can a customer pay me in USD? for my online store,razorpay,cross_cutting,INTERNATIONAL_PAYMENTS,,{}
EXP2_00564,Can a customer pay me in USD? from my backend,razorpay,cross_cutting,INTERNATIONAL_PAYMENTS,,{}
EXP2_00565,What documents do I need to complete Razorpay KYC?,razorpay,cross_cutting,ACCOUNT_KYC,,{}
EXP2_00566,What documents do I need to complete Razorpay KYC? for my online store,razorpay,cross_cutting,ACCOUNT_KYC,,{}
EXP2_00567,What documents do I need to complete Razorpay KYC? from my backend,razorpay,cross_cutting,ACCOUNT_KYC,,{}
EXP2_00568,What documents do I need to complete Razorpay KYC? for a customer,razorpay,cross_cutting,ACCOUNT_KYC,,{}
EXP2_00569,What documents do I need to complete Razorpay KYC? today,razorpay,cross_cutting,ACCOUNT_KYC,,{}
EXP2_00570,What documents do I need to complete Razorpay KYC? while I'm testing the integration,razorpay,cross_cutting,ACCOUNT_KYC,,{}
EXP2_00571,My KYC verification has been pending for a while. for my online store,razorpay,cross_cutting,ACCOUNT_KYC,,{}
EXP2_00572,My KYC verification has been pending for a while. from my backend,razorpay,cross_cutting,ACCOUNT_KYC,,{}
EXP2_00573,My KYC verification has been pending for a while. for a customer,razorpay,cross_cutting,ACCOUNT_KYC,,{}
EXP2_00574,My KYC verification has been pending for a while. today,razorpay,cross_cutting,ACCOUNT_KYC,,{}
EXP2_00575,My KYC verification has been pending for a while. while I'm testing the integration,razorpay,cross_cutting,ACCOUNT_KYC,,{}
EXP2_00576,My KYC verification has been pending for a while. from the dashboard,razorpay,cross_cutting,ACCOUNT_KYC,,{}
EXP2_00577,Why was my business verification rejected? from my backend,razorpay,cross_cutting,ACCOUNT_KYC,,{}
EXP2_00578,Why was my business verification rejected? for a customer,razorpay,cross_cutting,ACCOUNT_KYC,,{}
EXP2_00579,Why was my business verification rejected? today,razorpay,cross_cutting,ACCOUNT_KYC,,{}
EXP2_00580,Why was my business verification rejected? while I'm testing the integration,razorpay,cross_cutting,ACCOUNT_KYC,,{}
EXP2_00581,Why was my business verification rejected? from the dashboard,razorpay,cross_cutting,ACCOUNT_KYC,,{}
EXP2_00582,Why was my business verification rejected?,razorpay,cross_cutting,ACCOUNT_KYC,,{}
EXP2_00583,How can I update my business details? for a customer,razorpay,cross_cutting,ACCOUNT_KYC,,{}
EXP2_00584,What's the process to can I update my business details? today,razorpay,cross_cutting,ACCOUNT_KYC,,{}
EXP2_00585,I need to know how to can I update my business details? while I'm testing the integration,razorpay,cross_cutting,ACCOUNT_KYC,,{}
EXP2_00586,Can you explain how can I update my business details? from the dashboard,razorpay,cross_cutting,ACCOUNT_KYC,,{}
EXP2_00587,What's the best way to can I update my business details?,razorpay,cross_cutting,ACCOUNT_KYC,,{}
EXP2_00588,Could you tell me how can I update my business details? for my online store,razorpay,cross_cutting,ACCOUNT_KYC,,{}
EXP2_00589,What do I need to activate my Razorpay account? today,razorpay,cross_cutting,ACCOUNT_KYC,,{}
EXP2_00590,What do I need to activate my Razorpay account? while I'm testing the integration,razorpay,cross_cutting,ACCOUNT_KYC,,{}
EXP2_00591,What do I need to activate my Razorpay account? from the dashboard,razorpay,cross_cutting,ACCOUNT_KYC,,{}
EXP2_00592,What do I need to activate my Razorpay account?,razorpay,cross_cutting,ACCOUNT_KYC,,{}
EXP2_00593,What do I need to activate my Razorpay account? for my online store,razorpay,cross_cutting,ACCOUNT_KYC,,{}
EXP2_00594,What do I need to activate my Razorpay account? from my backend,razorpay,cross_cutting,ACCOUNT_KYC,,{}
EXP2_00595,I noticed a suspicious Razorpay transaction. What should I do?,razorpay,cross_cutting,SECURITY_FRAUD,,{}
EXP2_00596,I noticed a suspicious Razorpay transaction. What should I do? for my online store,razorpay,cross_cutting,SECURITY_FRAUD,,{}
EXP2_00597,I noticed a suspicious Razorpay transaction. What should I do? from my backend,razorpay,cross_cutting,SECURITY_FRAUD,,{}
EXP2_00598,I noticed a suspicious Razorpay transaction. What should I do? for a customer,razorpay,cross_cutting,SECURITY_FRAUD,,{}
EXP2_00599,I noticed a suspicious Razorpay transaction. What should I do? today,razorpay,cross_cutting,SECURITY_FRAUD,,{}
EXP2_00600,I noticed a suspicious Razorpay transaction. What should I do? while I'm testing the integration,razorpay,cross_cutting,SECURITY_FRAUD,,{}
EXP2_00601,How does Razorpay help protect payments from fraud? for my online store,razorpay,cross_cutting,SECURITY_FRAUD,,{}
EXP2_00602,What's the process to does Razorpay help protect payments from fraud? from my backend,razorpay,cross_cutting,SECURITY_FRAUD,,{}
EXP2_00603,I need to know how to does Razorpay help protect payments from fraud? for a customer,razorpay,cross_cutting,SECURITY_FRAUD,,{}
EXP2_00604,Can you explain how does Razorpay help protect payments from fraud? today,razorpay,cross_cutting,SECURITY_FRAUD,,{}
EXP2_00605,What's the best way to does Razorpay help protect payments from fraud? while I'm testing the integration,razorpay,cross_cutting,SECURITY_FRAUD,,{}
EXP2_00606,Could you tell me how does Razorpay help protect payments from fraud? from the dashboard,razorpay,cross_cutting,SECURITY_FRAUD,,{}
EXP2_00607,How can I report a fraudulent payment? from my backend,razorpay,cross_cutting,SECURITY_FRAUD,,{}
EXP2_00608,What's the process to can I report a fraudulent payment? for a customer,razorpay,cross_cutting,SECURITY_FRAUD,,{}
EXP2_00609,I need to know how to can I report a fraudulent payment? today,razorpay,cross_cutting,SECURITY_FRAUD,,{}
EXP2_00610,Can you explain how can I report a fraudulent payment? while I'm testing the integration,razorpay,cross_cutting,SECURITY_FRAUD,,{}
EXP2_00611,What's the best way to can I report a fraudulent payment? from the dashboard,razorpay,cross_cutting,SECURITY_FRAUD,,{}
EXP2_00612,Could you tell me how can I report a fraudulent payment?,razorpay,cross_cutting,SECURITY_FRAUD,,{}
EXP2_00613,What should I do to keep my Razorpay integration secure? for a customer,razorpay,cross_cutting,SECURITY_FRAUD,,{}
EXP2_00614,What should I do to keep my Razorpay integration secure? today,razorpay,cross_cutting,SECURITY_FRAUD,,{}
EXP2_00615,What should I do to keep my Razorpay integration secure? while I'm testing the integration,razorpay,cross_cutting,SECURITY_FRAUD,,{}
EXP2_00616,What should I do to keep my Razorpay integration secure? from the dashboard,razorpay,cross_cutting,SECURITY_FRAUD,,{}
EXP2_00617,What should I do to keep my Razorpay integration secure?,razorpay,cross_cutting,SECURITY_FRAUD,,{}
EXP2_00618,What should I do to keep my Razorpay integration secure? for my online store,razorpay,cross_cutting,SECURITY_FRAUD,,{}
EXP2_00619,How can I verify that a payment is genuine? today,razorpay,cross_cutting,SECURITY_FRAUD,,{}
EXP2_00620,What's the process to can I verify that a payment is genuine? while I'm testing the integration,razorpay,cross_cutting,SECURITY_FRAUD,,{}
EXP2_00621,I need to know how to can I verify that a payment is genuine? from the dashboard,razorpay,cross_cutting,SECURITY_FRAUD,,{}
EXP2_00622,Can you explain how can I verify that a payment is genuine?,razorpay,cross_cutting,SECURITY_FRAUD,,{}
EXP2_00623,What's the best way to can I verify that a payment is genuine? for my online store,razorpay,cross_cutting,SECURITY_FRAUD,,{}
EXP2_00624,Could you tell me how can I verify that a payment is genuine? from my backend,razorpay,cross_cutting,SECURITY_FRAUD,,{}
EXP2_00625,A customer raised a dispute against a payment. What do I do?,razorpay,disputes,DISPUTES_CHARGEBACKS,,{}
EXP2_00626,A customer raised a dispute against a payment. What do I do? for my online store,razorpay,disputes,DISPUTES_CHARGEBACKS,,{}
EXP2_00627,A customer raised a dispute against a payment. What do I do? from my backend,razorpay,disputes,DISPUTES_CHARGEBACKS,,{}
EXP2_00628,A customer raised a dispute against a payment. What do I do? for a customer,razorpay,disputes,DISPUTES_CHARGEBACKS,,{}
EXP2_00629,A customer raised a dispute against a payment. What do I do? today,razorpay,disputes,DISPUTES_CHARGEBACKS,,{}
EXP2_00630,A customer raised a dispute against a payment. What do I do? while I'm testing the integration,razorpay,disputes,DISPUTES_CHARGEBACKS,,{}
EXP2_00631,How do I submit evidence for a chargeback? for my online store,razorpay,disputes,DISPUTES_CHARGEBACKS,,{}
EXP2_00632,What's the process to do I submit evidence for a chargeback? from my backend,razorpay,disputes,DISPUTES_CHARGEBACKS,,{}
EXP2_00633,I need to know how to do I submit evidence for a chargeback? for a customer,razorpay,disputes,DISPUTES_CHARGEBACKS,,{}
EXP2_00634,Can you explain how do I submit evidence for a chargeback? today,razorpay,disputes,DISPUTES_CHARGEBACKS,,{}
EXP2_00635,What's the best way to do I submit evidence for a chargeback? while I'm testing the integration,razorpay,disputes,DISPUTES_CHARGEBACKS,,{}
EXP2_00636,Could you tell me how do I submit evidence for a chargeback? from the dashboard,razorpay,disputes,DISPUTES_CHARGEBACKS,,{}
EXP2_00637,Can I challenge a customer dispute? from my backend,razorpay,disputes,DISPUTES_CHARGEBACKS,,{}
EXP2_00638,Can I challenge a customer dispute? for a customer,razorpay,disputes,DISPUTES_CHARGEBACKS,,{}
EXP2_00639,Can I challenge a customer dispute? today,razorpay,disputes,DISPUTES_CHARGEBACKS,,{}
EXP2_00640,Can I challenge a customer dispute? while I'm testing the integration,razorpay,disputes,DISPUTES_CHARGEBACKS,,{}
EXP2_00641,Can I challenge a customer dispute? from the dashboard,razorpay,disputes,DISPUTES_CHARGEBACKS,,{}
EXP2_00642,Can I challenge a customer dispute?,razorpay,disputes,DISPUTES_CHARGEBACKS,,{}
EXP2_00643,How do I track an open dispute? for a customer,razorpay,disputes,DISPUTES_CHARGEBACKS,,{}
EXP2_00644,What's the process to do I track an open dispute? today,razorpay,disputes,DISPUTES_CHARGEBACKS,,{}
EXP2_00645,I need to know how to do I track an open dispute? while I'm testing the integration,razorpay,disputes,DISPUTES_CHARGEBACKS,,{}
EXP2_00646,Can you explain how do I track an open dispute? from the dashboard,razorpay,disputes,DISPUTES_CHARGEBACKS,,{}
EXP2_00647,What's the best way to do I track an open dispute?,razorpay,disputes,DISPUTES_CHARGEBACKS,,{}
EXP2_00648,Could you tell me how do I track an open dispute? for my online store,razorpay,disputes,DISPUTES_CHARGEBACKS,,{}
EXP2_00649,What happens after a chargeback is raised? today,razorpay,disputes,DISPUTES_CHARGEBACKS,,{}
EXP2_00650,What happens after a chargeback is raised? while I'm testing the integration,razorpay,disputes,DISPUTES_CHARGEBACKS,,{}
EXP2_00651,What happens after a chargeback is raised? from the dashboard,razorpay,disputes,DISPUTES_CHARGEBACKS,,{}
EXP2_00652,What happens after a chargeback is raised?,razorpay,disputes,DISPUTES_CHARGEBACKS,,{}
EXP2_00653,What happens after a chargeback is raised? for my online store,razorpay,disputes,DISPUTES_CHARGEBACKS,,{}
EXP2_00654,What happens after a chargeback is raised? from my backend,razorpay,disputes,DISPUTES_CHARGEBACKS,,{}
EXP2_00655,How do I export my payment transactions for a date range?,razorpay,cross_cutting,REPORTS_RECONCILIATION,,{}
EXP2_00656,What's the process to do I export my payment transactions for a date range? for my online store,razorpay,cross_cutting,REPORTS_RECONCILIATION,,{}
EXP2_00657,I need to know how to do I export my payment transactions for a date range? from my backend,razorpay,cross_cutting,REPORTS_RECONCILIATION,,{}
EXP2_00658,Can you explain how do I export my payment transactions for a date range? for a customer,razorpay,cross_cutting,REPORTS_RECONCILIATION,,{}
EXP2_00659,What's the best way to do I export my payment transactions for a date range? today,razorpay,cross_cutting,REPORTS_RECONCILIATION,,{}
EXP2_00660,Could you tell me how do I export my payment transactions for a date range? while I'm testing the integration,razorpay,cross_cutting,REPORTS_RECONCILIATION,,{}
EXP2_00661,I need to reconcile settlements against payments. for my online store,razorpay,settlements,REPORTS_RECONCILIATION,,{}
EXP2_00662,I need to reconcile settlements against payments. from my backend,razorpay,settlements,REPORTS_RECONCILIATION,,{}
EXP2_00663,I need to reconcile settlements against payments. for a customer,razorpay,settlements,REPORTS_RECONCILIATION,,{}
EXP2_00664,I need to reconcile settlements against payments. today,razorpay,settlements,REPORTS_RECONCILIATION,,{}
EXP2_00665,I need to reconcile settlements against payments. while I'm testing the integration,razorpay,settlements,REPORTS_RECONCILIATION,,{}
EXP2_00666,I need to reconcile settlements against payments. from the dashboard,razorpay,settlements,REPORTS_RECONCILIATION,,{}
EXP2_00667,Where can I download transaction reports? from my backend,razorpay,cross_cutting,REPORTS_RECONCILIATION,,{}
EXP2_00668,Where can I download transaction reports? for a customer,razorpay,cross_cutting,REPORTS_RECONCILIATION,,{}
EXP2_00669,Where can I download transaction reports? today,razorpay,cross_cutting,REPORTS_RECONCILIATION,,{}
EXP2_00670,Where can I download transaction reports? while I'm testing the integration,razorpay,cross_cutting,REPORTS_RECONCILIATION,,{}
EXP2_00671,Where can I download transaction reports? from the dashboard,razorpay,cross_cutting,REPORTS_RECONCILIATION,,{}
EXP2_00672,Where can I download transaction reports?,razorpay,cross_cutting,REPORTS_RECONCILIATION,,{}
EXP2_00673,How can I reconcile Route transfers? for a customer,razorpay,route,REPORTS_RECONCILIATION,,{}
EXP2_00674,What's the process to can I reconcile Route transfers? today,razorpay,route,REPORTS_RECONCILIATION,,{}
EXP2_00675,I need to know how to can I reconcile Route transfers? while I'm testing the integration,razorpay,route,REPORTS_RECONCILIATION,,{}
EXP2_00676,Can you explain how can I reconcile Route transfers? from the dashboard,razorpay,route,REPORTS_RECONCILIATION,,{}
EXP2_00677,What's the best way to can I reconcile Route transfers?,razorpay,route,REPORTS_RECONCILIATION,,{}
EXP2_00678,Could you tell me how can I reconcile Route transfers? for my online store,razorpay,route,REPORTS_RECONCILIATION,,{}
EXP2_00679,My report doesn't match the settlement amount. How do I investigate? today,razorpay,cross_cutting,REPORTS_RECONCILIATION,,{}
EXP2_00680,My report doesn't match the settlement amount. What's the process to do I investigate? while I'm testing the integration,razorpay,cross_cutting,REPORTS_RECONCILIATION,,{}
EXP2_00681,My report doesn't match the settlement amount. I need to know how to do I investigate? from the dashboard,razorpay,cross_cutting,REPORTS_RECONCILIATION,,{}
EXP2_00682,My report doesn't match the settlement amount. Can you explain how do I investigate?,razorpay,cross_cutting,REPORTS_RECONCILIATION,,{}
EXP2_00683,My report doesn't match the settlement amount. What's the best way to do I investigate? for my online store,razorpay,cross_cutting,REPORTS_RECONCILIATION,,{}
EXP2_00684,My report doesn't match the settlement amount. Could you tell me how do I investigate? from my backend,razorpay,cross_cutting,REPORTS_RECONCILIATION,,{}
EXP2_00685,Is Razorpay experiencing an outage right now?,razorpay,cross_cutting,DOWNTIME_STATUS,,{}
EXP2_00686,Is Razorpay experiencing an outage right now? for my online store,razorpay,cross_cutting,DOWNTIME_STATUS,,{}
EXP2_00687,Is Razorpay experiencing an outage right now? from my backend,razorpay,cross_cutting,DOWNTIME_STATUS,,{}
EXP2_00688,Is Razorpay experiencing an outage right now? for a customer,razorpay,cross_cutting,DOWNTIME_STATUS,,{}
EXP2_00689,Is Razorpay experiencing an outage right now? today,razorpay,cross_cutting,DOWNTIME_STATUS,,{}
EXP2_00690,Is Razorpay experiencing an outage right now? while I'm testing the integration,razorpay,cross_cutting,DOWNTIME_STATUS,,{}
EXP2_00691,Are payments currently unavailable? for my online store,razorpay,cross_cutting,DOWNTIME_STATUS,,{}
EXP2_00692,Are payments currently unavailable? from my backend,razorpay,cross_cutting,DOWNTIME_STATUS,,{}
EXP2_00693,Are payments currently unavailable? for a customer,razorpay,cross_cutting,DOWNTIME_STATUS,,{}
EXP2_00694,Are payments currently unavailable? today,razorpay,cross_cutting,DOWNTIME_STATUS,,{}
EXP2_00695,Are payments currently unavailable? while I'm testing the integration,razorpay,cross_cutting,DOWNTIME_STATUS,,{}
EXP2_00696,Are payments currently unavailable? from the dashboard,razorpay,cross_cutting,DOWNTIME_STATUS,,{}
EXP2_00697,Is the Razorpay API down at the moment? from my backend,razorpay,cross_cutting,DOWNTIME_STATUS,,{}
EXP2_00698,Is the Razorpay API down at the moment? for a customer,razorpay,cross_cutting,DOWNTIME_STATUS,,{}
EXP2_00699,Is the Razorpay API down at the moment? today,razorpay,cross_cutting,DOWNTIME_STATUS,,{}
EXP2_00700,Is the Razorpay API down at the moment? while I'm testing the integration,razorpay,cross_cutting,DOWNTIME_STATUS,,{}
EXP2_00701,Is the Razorpay API down at the moment? from the dashboard,razorpay,cross_cutting,DOWNTIME_STATUS,,{}
EXP2_00702,Is the Razorpay API down at the moment?,razorpay,cross_cutting,DOWNTIME_STATUS,,{}
EXP2_00703,Are there known disruptions affecting UPI payments? for a customer,razorpay,cross_cutting,DOWNTIME_STATUS,,{}
EXP2_00704,Are there known disruptions affecting UPI payments? today,razorpay,cross_cutting,DOWNTIME_STATUS,,{}
EXP2_00705,Are there known disruptions affecting UPI payments? while I'm testing the integration,razorpay,cross_cutting,DOWNTIME_STATUS,,{}
EXP2_00706,Are there known disruptions affecting UPI payments? from the dashboard,razorpay,cross_cutting,DOWNTIME_STATUS,,{}
EXP2_00707,Are there known disruptions affecting UPI payments?,razorpay,cross_cutting,DOWNTIME_STATUS,,{}
EXP2_00708,Are there known disruptions affecting UPI payments? for my online store,razorpay,cross_cutting,DOWNTIME_STATUS,,{}
EXP2_00709,Has Razorpay reported a service interruption? today,razorpay,cross_cutting,DOWNTIME_STATUS,,{}
EXP2_00710,Has Razorpay reported a service interruption? while I'm testing the integration,razorpay,cross_cutting,DOWNTIME_STATUS,,{}
EXP2_00711,Has Razorpay reported a service interruption? from the dashboard,razorpay,cross_cutting,DOWNTIME_STATUS,,{}
EXP2_00712,Has Razorpay reported a service interruption?,razorpay,cross_cutting,DOWNTIME_STATUS,,{}
EXP2_00713,Has Razorpay reported a service interruption? for my online store,razorpay,cross_cutting,DOWNTIME_STATUS,,{}
EXP2_00714,Has Razorpay reported a service interruption? from my backend,razorpay,cross_cutting,DOWNTIME_STATUS,,{}
EXP2_00715,I'm new to Razorpay. What can the platform do?,razorpay,cross_cutting,GENERAL_RAZORPAY,,{}
EXP2_00716,I'm new to Razorpay. What can the platform do? for my online store,razorpay,cross_cutting,GENERAL_RAZORPAY,,{}
EXP2_00717,I'm new to Razorpay. What can the platform do? from my backend,razorpay,cross_cutting,GENERAL_RAZORPAY,,{}
EXP2_00718,I'm new to Razorpay. What can the platform do? for a customer,razorpay,cross_cutting,GENERAL_RAZORPAY,,{}
EXP2_00719,I'm new to Razorpay. What can the platform do? today,razorpay,cross_cutting,GENERAL_RAZORPAY,,{}
EXP2_00720,I'm new to Razorpay. What can the platform do? while I'm testing the integration,razorpay,cross_cutting,GENERAL_RAZORPAY,,{}
EXP2_00721,Which Razorpay product should I consider for online payments? for my online store,razorpay,cross_cutting,GENERAL_RAZORPAY,,{}
EXP2_00722,Which Razorpay product should I consider for online payments? from my backend,razorpay,cross_cutting,GENERAL_RAZORPAY,,{}
EXP2_00723,Which Razorpay product should I consider for online payments? for a customer,razorpay,cross_cutting,GENERAL_RAZORPAY,,{}
EXP2_00724,Which Razorpay product should I consider for online payments? today,razorpay,cross_cutting,GENERAL_RAZORPAY,,{}
EXP2_00725,Which Razorpay product should I consider for online payments? while I'm testing the integration,razorpay,cross_cutting,GENERAL_RAZORPAY,,{}
EXP2_00726,Which Razorpay product should I consider for online payments? from the dashboard,razorpay,cross_cutting,GENERAL_RAZORPAY,,{}
EXP2_00727,Can you give me an overview of Razorpay's products? from my backend,razorpay,cross_cutting,GENERAL_RAZORPAY,,{}
EXP2_00728,Can you give me an overview of Razorpay's products? for a customer,razorpay,cross_cutting,GENERAL_RAZORPAY,,{}
EXP2_00729,Can you give me an overview of Razorpay's products? today,razorpay,cross_cutting,GENERAL_RAZORPAY,,{}
EXP2_00730,Can you give me an overview of Razorpay's products? while I'm testing the integration,razorpay,cross_cutting,GENERAL_RAZORPAY,,{}
EXP2_00731,Can you give me an overview of Razorpay's products? from the dashboard,razorpay,cross_cutting,GENERAL_RAZORPAY,,{}
EXP2_00732,Can you give me an overview of Razorpay's products?,razorpay,cross_cutting,GENERAL_RAZORPAY,,{}
EXP2_00733,What is Razorpay and how does it work? for a customer,razorpay,cross_cutting,GENERAL_RAZORPAY,,{}
EXP2_00734,What is Razorpay and how does it work? today,razorpay,cross_cutting,GENERAL_RAZORPAY,,{}
EXP2_00735,What is Razorpay and how does it work? while I'm testing the integration,razorpay,cross_cutting,GENERAL_RAZORPAY,,{}
